title;average_rating;book_id;language_code
The Trojan Women and Hippolytus;3.63;9780486424620;eng
The Bacchae of Euripides: A Communion Rite;3.86;9780393325836;eng
Orestes and Other Plays;4.1;9780192832603;eng
Children of Heracles / Hippolytus / Andromache / Hecuba;4.26;9780674995338;mul
Alcestis;3.83;9780195061666;eng
Suppliant Women / Electra / Heracles;4.47;9780674995666;mul
Medea;3.87;9780195145663;eng
Euripides: Medea;4.04;9780715631874;eng
CliffsNotes on Euripides' Medea and Electra;4.2;9780822004240;eng
Trojan Women / Iphigenia Among the Taurians / Ion;4.03;9780674995741;mul
Helen / Phoenician Women / Orestes;4.07;9780674996007;mul
Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy);4.03;9780715629949;eng
The Complete Greek Tragedies  Volume 3: Euripides;4.43;9780226307664;eng
Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides);4.02;9780226307787;en-US
Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies);4.1;9780226307947;eng
The Oresteia;4.02;9780195135923;eng
The Oresteia: Agamemnon  The Libation Bearers  The Eumenides;4.02;9780140443332;eng
Oresteia;4.02;9780872203907;eng
Prometheus Bound and Other Plays;4.1;9780140441123;eng
The Oresteia;4.02;9780374527051;en-US
Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides;4.02;9780812216271;eng
The Complete Greek Tragedies  Volume 1: Aeschylus;4.1;9780226307640;eng
Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature);4.03;9780521539814;eng
The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260);4.02;9781400041923;eng
Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound;4.1;9780812216714;en-GB
The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies;4.02;9780486292427;eng
The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound;4.1;9781419150012;eng
Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4);4.14;9780226307862;eng
"The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone";3.97;9780452011670;eng
The Complete Plays;4.27;9780451527844;eng
The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone;3.97;9780156027649;eng
The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus;3.97;9780140444254;eng
Theban Plays;3.97;9780872205857;en-US
The Theban Plays (Everyman's Library  #93);3.97;9780679431329;en-US
Electra and Other Plays;4.14;9780140440287;eng
"Antigone; Oedipus the Kingn; Electra";3.94;9780192835888;eng
Oedipus Rex  (The Theban Plays  #1);3.7;9781580495936;eng
The Oedipus Plays of Sophocles;3.97;9780451621603;eng
Oedipus Rex (Greek and Latin Classics);3.7;9780521617352;grc
Oedipus the King;3.7;9781416500339;eng
Four Plays: The Clouds/The Birds/Lysistrata/The Frogs;4.06;9780452007178;eng
Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen;3.94;9780415907446;eng
The Complete Plays;4.21;9780553213430;eng
Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth;3.83;9780812234565;eng
Clouds/Wasps/Birds (Aristophanes 1);3.77;9780872203617;eng
Lysistrata and Other Plays;3.95;9780140448146;en-US
Acharnians;3.42;9781585100873;eng
Clouds;3.75;9780199120093;eng
Clouds/Wasps/Peace;4.07;9780674995376;grc
Three Plays: The Wasps / The Poet and the Women / The Frogs;3.94;9780140441529;eng
Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day;4.03;9780156027656;eng
Frogs/Assemblywomen/Wealth (Loeb Classical Library 180);4.21;9780674995963;grc
Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs;2.8;49086007763;eng
Aristophanes and Athens: An Introduction to the Plays;4.07;9780198721598;eng
Lysistrata;3.85;9780451616227;eng
Peace;3.6;9780198140818;eng
Lysistrata;3.85;9780872206038;eng
The Knights / Peace / The Birds / The Assembly Women / Wealth;3.69;9780140443325;en-US
Genres in Dialogue: Plato and the Construct of Philosophy;4.33;9780521774338;en-GB
The Curious Incident of the Dog in the Night-Time;3.88;9781400032716;eng
The Night Gardener;3.64;9780316156509;eng
Twelfth Night;3.98;9780743482776;eng
Brokeback Mountain;3.94;9780743271325;eng
Getting Things Done: The Art of Stress-Free Productivity;3.99;9780142000281;en-GB
Getting Things Done When You Are Not in Charge;3.46;9781576751725;eng
Formas breves;4.17;9788433924636;spa
El último lector;4.14;9788433968777;spa
Money to Burn;3.76;9781862076655;eng
Respiración artificial;3.96;9788433924711;spa
Plata quemada;3.76;9788433924629;spa
American Government: Continuity and Change  Alternate Edition;2.83;9780321317100;eng
Essentials of American and Texas Government: Continuity and Change;3.5;9780321365200;eng
El túnel;4.05;9788432216428;spa
The Confessions (Works of Saint Augustine 1);3.92;9781565480841;eng
The City of God;3.92;9780679783190;eng
The Enchiridion on Faith Hope and Love (Augustine Series 1);4.04;9781565481244;eng
Augustine of Hippo: A Biography;4.27;9780520227576;en-US
On Christian Doctrine;4.03;9780024021502;eng
Confessions  Books 1-13;3.92;9780872201866;eng
Saint Augustine;3.55;9780143035985;eng
Augustine: A Very Short Introduction;3.71;9780192854520;eng
On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1);3.94;9781565482012;eng
Kitchen Confidential: Adventures in the Culinary Underbelly;4.07;9780060934910;eng
Confesiones de un chef;4.07;9788466308953;spa
The Metamorphoses of Ovid;4.05;9780156001267;eng
Metamorphoses;4.05;9780140447897;eng
Metamorphoses;4.05;9780393058109;eng
Ovid's Metamorphoses: Books 1-5;4.27;9780806128948;eng
Ovid’s Metamorphoses: Books 6-10;4.32;9780806114569;eng
Latin Via Ovid: A First Course;4.36;9780814317327;en-US
The Art of Love and Other Poems;4.02;9780674992559;eng
The Poems of Exile: Tristia and the Black Sea Letters;4.12;9780520242609;eng
Metamorphoses: Volume 2  Books IX-XV;4.52;9780674990470;eng
Metamorphoses: Volume I  Books I-VIII;4.42;9780674990463;eng
Practice! Practice!: A Latin Via Ovid Workbook;4.08;9780814326114;eng
Tibullus: A Commentary;3.71;9780806115603;eng
Dionysiac Poetics and Euripides' Bacchae;4.62;9780691015972;eng
Antigone;3.64;9780195143102;eng
Antigone;3.64;9780195143737;eng
Object-Oriented Programming in C++;4.07;9780130158857;eng
The Iliad;3.86;9781857150605;eng
Love  Sex & Tragedy: How the Ancient World Shapes Our Lives;3.79;9780226301198;eng
Reading Greek Tragedy;4.12;9780521315791;eng
Who Needs Greek? Contests in the Cultural History of Hellenism;3.4;9780521011761;eng
Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture);3.73;9780521479349;eng
2012: The Return of Quetzalcoatl;3.42;9781585424832;en-US
Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism;4.06;9780767907439;en-US
Them: Adventures with Extremists;3.95;9780743233217;eng
The Men Who Stare at Goats;3.61;9780743270601;eng
Guns  Germs and Steel: The Fates of Human Societies;4.03;9780393061314;eng
Caught Inside: A Surfer's Year on the California Coast;3.87;9780865475090;eng
Into the Wild;3.98;9780385486804;eng
Wild at Heart: Discovering the Secret of a Man's Soul;3.92;9780785268833;eng
Wild Swans: Three Daughters of China;4.26;9780743246989;eng
Wild Fire (John Corey  #4);4.01;9780446579674;eng
Born to Be Wild;3.78;9780515142396;eng
The Call of the Wild;3.86;9780439227148;eng
Wild About Books;4.17;9780375825385;eng
In Web Design for Libraries;2.67;9781591583660;eng
Nickel and Dimed: On (Not) Getting by in America;3.63;9780805063899;eng
The History of Sexuality 1: An Introduction;4.04;9780394417752;eng
The History of Sexuality  Volume 1: The Will to Knowledge;4.04;9780140268683;eng
The History of Sexuality  Volume 2: The Use of Pleasure;4.08;9780140137347;eng
The Making of Pride and Prejudice;4.45;9780140251579;eng
Pride and Prejudice;4.26;9780192802385;eng
Pride & Prejudice;4.26;9780143036234;eng
Pride and Prejudice;4.26;9780486440910;eng
Pride and Prejudice;4.26;9781593083243;eng
Under the Banner of Heaven: A Story of Violent Faith;4.0;9781400032808;eng
Iceland: Land of the Sagas;3.71;9780375752674;eng
Into Thin Air: A Personal Account of the Mount Everest Disaster;4.17;9780385494786;eng
In the Land of White Death: An Epic Story of Survival in the Siberian Arctic;4.01;9780679783619;eng
The World Is Flat: A Brief History of the Twenty-first Century;3.68;9780374292799;eng
La Tierra es plana: Breve historia del mundo globalizado del siglo XXI;3.68;9788427032224;spa
The Avalanche Handbook;4.07;9780898868098;eng
Avalanche;3.65;9780590422673;eng
Little Women;4.07;9780451529305;eng
Little Women (Little Women  #1);4.07;9781402714580;eng
Little Women;4.07;9780439101363;eng
Little Women;4.07;9780517221167;eng
Little Women  Little Men  Jo's Boys;4.33;9781931082730;eng
Little Women;4.07;9781904633273;eng
A Tale of Two Cities;3.84;9780743487603;eng
A Tale of Two Cities;3.84;9781593081386;eng
A Tale of Two Cities: Charles Dickens;4.0;9781586633523;eng
A Tale of Two Cities;3.84;9781593080556;en-US
A Tale of Two Cities;3.84;9781857151435;eng
Den of Thieves;4.16;9780671792275;en-US
Den of Thieves (Cat Royal  #3);4.21;9781405228183;eng
Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities;4.3;9780517093399;en-US
Bleak House;4.01;9780375760051;eng
David Copperfield;3.99;9780451530042;eng
What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England;3.85;9780671882365;en-US
Charles Dickens;3.82;9780670030774;eng
Martin Chuzzlewit;3.83;9780140436143;eng
Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters);3.71;9780465031269;eng
The Third Chimpanzee: The Evolution & Future of the Human Animal;4.06;9780060183073;eng
J.K.Rowling;3.84;9780822533894;eng
Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry;4.4;9780439321624;eng
J.K. Rowling's Harry Potter Novels: A Reader's Guide;3.58;9780826452320;eng
Harry Potter and the Half-Blood Prince (Harry Potter  #6);4.57;9780747584667;eng
The Santaroga Barrier;3.66;9780765342515;eng
The Dosadi Experiment (ConSentiency Universe  #2);3.81;9780765342539;eng
The Eyes of Heisenberg;3.43;9780765342522;eng
The Birds (Methuen Drama);2.67;9780413772787;en-GB
The Frogs;3.8;9781420926712;en-US
Lysistrata;3.85;9780198144960;eng
"Myths of the Underworld Journey: Plato  Aristophanes  and the ""Orphic"" Gold Tablets";3.75;9780521834346;eng
Assembly of Women (Literary Classics);3.77;9781573921336;en-GB
Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves;5.0;9780198145042;grc
Aristophanes and His Theatre of the Absurd;3.86;9781853991141;eng
Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters;4.47;9781883011086;eng
Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window;4.5;9781883011079;eng
The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library);4.45;9780375415029;eng
The High Window (Philip Marlowe  #3);4.08;9780394758268;eng
The Simple Art of Murder;4.16;9780394757650;eng
The Big Sleep (Philip Marlowe  #1);4.01;9780394758282;eng
The Long Goodbye (Philip Marlowe  #6);4.22;9780394757681;eng
An Evening of Long Goodbyes;3.6;9780812970401;eng
The Long Goodbye: Memories of My Father;3.82;9780452286870;eng
Ghost In the Shell 2: Innocence: After the Long Goodbye;3.97;9781421501567;eng
The Long Goodbye (Philip Marlowe  #6);4.22;9780563524748;eng
Breaking the Spell: Religion as a Natural Phenomenon;3.89;9780670034727;eng
Darwin's Dangerous Idea: Evolution and the Meanings of Life;4.04;9780684824710;eng
Freedom Evolves;3.83;9780142003848;eng
Brainstorms: Philosophical Essays on Mind and Psychology;3.95;9780262540377;eng
Kinds of Minds: Towards an Understanding of Consciousness;3.82;9780465073511;eng
Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation;3.61;9780387987200;en-US
Elbow Room: The Varieties of Free Will Worth Wanting;3.92;9780262540421;eng
The Mind’s I: Fantasies and Reflections on Self and Soul;4.14;9780553345841;eng
The Illustrated A Brief History of Time;4.17;9780553103748;eng
A Briefer History of Time;4.22;9780553804362;eng
The Universe in a Nutshell;4.15;9780553802023;eng
God Created the Integers: The Mathematical Breakthroughs That Changed History;4.07;9780762419227;eng
Stephen Hawking's Universe: The Cosmos Explained;4.29;9780465081981;eng
The Future of Spacetime;3.94;9780393324464;eng
Stephen Hawking's Universe;4.02;9780380707638;eng
The Nature of Space and Time;4.09;9780691050843;eng
The Physics of Star Trek;3.83;9780060977108;eng
Falconry & Hawking;4.31;9780713484076;eng
The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike;4.13;9780316281331;eng
The Art of Nonfiction: A Guide for Writers and Readers;3.96;9780452282315;en-US
The Journals of Ayn Rand;3.94;9780452278875;eng
The Fountainhead;3.87;9780451191151;eng
The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life;4.24;9780446618762;eng
The 3-Hour Diet: On the Go;3.1;9780060793197;en-US
The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late;4.23;9781400051571;en-US
Specimen Days;3.58;9780312425029;eng
A Home at the End of the World;3.91;9780312424084;eng
Blink: The Power of Thinking Without Thinking;3.93;9780316172325;en-US
Blink;4.17;9780849945113;eng
Blink-182: Tales from Beneath Your Mom;4.39;9780743422079;eng
The Complete Novels;4.55;9780517147689;eng
The Jane Austen Book Club;3.08;9780452286535;eng
Jane Austen: The Complete Novels;4.55;9780517118290;eng
Jane Austen's Letters;4.16;9780192832979;eng
Persuasion;4.14;9780192802637;eng
Tea with Jane Austen;3.79;9780972121798;eng
The Old Man and the Sea;3.77;9780743564366;eng
Cliffs Notes on Hemingway's The Old Man and the Sea;2.83;9780764586606;en-US
Flaubert's Parrot;3.66;9780679731368;eng
Flaubert in Egypt: A Sensibility on Tour;3.62;9780140435825;eng
A Sentimental Education;3.83;9780192836229;eng
Three Tales;3.69;9780140448009;eng
Sentimental Education;3.83;9780140447972;eng
The Family Idiot 5: Gustave Flaubert 1821-1857;3.8;9780226735191;en-US
Middlesex;4.0;9780312422158;eng
Team of Rivals: The Political Genius of Abraham Lincoln;4.28;9780743270755;eng
John Adams;4.06;9780743223133;eng
The John Adams Reader: Eseential Writings on an American Composer;3.5;9781574671322;eng
The Letters of John and Abigail Adams;4.14;9780142437117;eng
Passionate Sage: The Character and Legacy of John Adams;4.05;9780393311334;eng
The Portable John Adams;4.17;9780142437780;eng
Sex For Dummies;3.65;9780764553028;eng
Baby Signing For Dummies;3.64;9780471773863;eng
The Feeling Good Handbook;4.0;9780452281325;eng
On Death and Dying;4.16;9780684842233;eng
Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying;4.07;9780684839370;eng
The Last Dance: Encountering Death and Dying;3.77;9780072920963;eng
Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi);3.62;9780938497196;eng
The Seven Habits of Highly Effective People;4.1;9780671708634;eng
The 7 Habits of Highly Effective People Personal Workbook;4.24;9780743250979;eng
Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day;3.9;9780671887179;eng
Way of the Peaceful Warrior: A Book That Changes Lives;4.14;9781932073201;en-US
Secret of the Peaceful Warrior;4.15;9780915811236;en-US
It's Not about the Bike: My Journey Back to Life;3.72;9780425179611;eng
23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory;3.67;9780306814556;eng
Truman;4.12;9780671869205;eng
The Complete Stories of Truman Capote;4.2;9781400096916;eng
Breakfast at Tiffany's: A Short Novel and Three Stories;3.89;9780679600855;eng
Murder at The Washington Tribune (Capital Crimes  #21);3.58;9780345478207;eng
Murder at Ford's Theatre (Capital Crimes  #19);3.74;9780449007389;en-US
Other Voices  Other Rooms;3.8;9780679745648;eng
In Cold Blood;4.07;9780739333648;eng
Emergence: The Connected Lives of Ants  Brains  Cities  and Software;3.96;9780684868769;en-US
Emergence: Labeled Autistic;4.07;9780446671828;en-GB
The Emergence of Life on Earth: A Historical and Scientific Overview;4.02;9780813527406;eng
The Ghost Stories of Edith Wharton;3.89;9780684842578;eng
The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence;4.3;9780940450318;eng
Collected Stories  1911-1937;4.25;9781883011949;eng
Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance;4.22;9780940450530;eng
The House of Mirth;3.95;9780486420493;eng
Below the Root;4.08;9780689304576;eng
The Witches of Worm;3.69;9780440802501;eng
The Deeper Meaning of Liff;3.93;9780307236012;eng
Dirk Gently's Holistic Detective Agency (Dirk Gently #1);3.98;9781597770071;eng
The Letters of J.R.R. Tolkien;4.15;9780618056996;eng
The History of the Lord of the Rings (The History of Middle-earth #6-9);4.38;9780618083558;en-US
The Languages of Tolkien's Middle-Earth;3.98;9780395291306;eng
The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3);4.5;9780618574995;en-US
Farmer Giles of Ham;3.85;9780618009367;eng
Tandia;4.05;9780140272925;eng
Matthew Flinders' Cat;3.8;9780670910618;eng
Solomon's Song (The Potato Factory  #3);4.01;9780140271577;eng
